entity_name,sector,sector_main,entity_type,legal_form,company_status,capital_dhs,activity,phone,address,city,region,latitude,longitude,source_dataset
FEDALIENNE D'ETUDES ET DE PARTICIPATIONS (STE),Etude de tout probleme de financement participation dans toutesoperations ou ese,Finance,Société à Responsabilité Limitée,Société à Responsabilité Limitée,En activité,25000.0,,,Rue de lyon angle bd ismail - Mohammedia,Mohammedia,Maroc,33.705743,-7.387027,
INTER CONNECT,"Telecommunication, informatique, multimedia + md de machines de bureau",Information Technology,Société à Responsabilité Limitée,Société à Responsabilité Limitée,En activité,100000.0,,,Hay moulay abdellah rue 90 n22 - Casablanca,Casablanca,Maroc,33.5357220535,-7.59348398049,
NASFER,"Deroulage de fer a beton forge, emboutissage, estampage, metallurgie des poudres",Other,Société à Responsabilité Limitée,Société à Responsabilité Limitée,En activité,600000.0,,,Douar ouled ben abbou sidi mekki - Berrechid (M),Berrechid,Maroc,33.2444198097,-7.61786051306,
MAROCAINE DE FORCE ET LUMIERE ELECTRIQUES (STE) (MARFLE),Installation et exploitation de toutes applications de l'electricite achat vente construction de tous objets mecaniques ou electriques etc...,Construction,Société Anonyme,Société Anonyme,En activité,10800000.0,,,1 chemin des glaieuls - Casablanca,Casablanca,Maroc,33.587757,-7.54068,
BEST LINE COMMUNICATION,Marchand effectuant import-export,Other,Société à Responsabilité Limitée,Société à Responsabilité Limitée,En activité,10000.0,,,Bd chefchaouni n22 - Casablanca,Casablanca,Maroc,33.60474,-7.54082,
SOCIETE NECHAF,"Negociant, marchand effectuant import-export",Other,Société à Responsabilité Limitée,Société à Responsabilité Limitée,En activité,100000.0,,,Andalouss 4 rue 16 n1 - Casablanca,Casablanca,Maroc,33.5548376895,-7.60632840257,
MERCURE INTERNATIONAL FORMATION CONSEIL,"Conseil juridique (formation, conseils, organisation seminaires)",Professional Services,Société à Responsabilité Limitée,Société à Responsabilité Limitée,En activité,200000.0,,,Angle rue de provins et rue bapome - Casablanca,Casablanca,Maroc,33.592067,-7.600887,
ISOLUX MAROC,- travaux d'électricité générale - les études de génie civil,Construction,Société Anonyme,Société Anonyme,En activité,10540000.0,,,"Rte de rabat residence al hadika ib2 2eme etage b n 39 km 8,5 ain sebaa - Casablanca",Casablanca,Maroc,33.609434,-7.519515,
GROUP POUR LA DEFENSE STRATEGIQUE DE L'ENVIRONNEMENT (GREN),Tenant un bureau d'etudes (etudes et applications en matiere d'environnement),Other,Société Anonyme,Société Anonyme,Liquidation,100000.0,,,"Espace porte d'anfa, angle avenue moulay-rachid et rue bab el mansour, porte n° 4, 2éme étage, n°29 - Casablanca",Casablanca,Maroc,33.58694440000001,-7.611111100000016,
DAMIMAR (STE DE NAVIGATION),Entrepreneur de transport de marchandises,Transport,Société Anonyme,Société Anonyme,En activité,200000.0,,,Bd de la resistance n26 - Casablanca,Casablanca,Maroc,33.58911,-7.603885,
POLYCLINIQUE ATTADAMOUN,"Soins medicaux, hospitalisation, soins chirurgicaux, exploration medicales",Information Technology,Société à Responsabilité Limitée,Société à Responsabilité Limitée,En activité,2400000.0,,,N32 bd des forces auxiliaires hay sadri ben m'sick sidi othmane gy - Casablanca,Casablanca,Maroc,33.57317,-7.55269,
ATLAS (CHARCUTERIE INDUSTRIELLE),"Exploitation, acquisition et mise en valeur de tous fonds ou entreprises de charcuterie industrielle",Information Technology,Société à Responsabilité Limitée,Société à Responsabilité Limitée,Radiation,1000.0,,,38 rue gallieni - Casablanca,Casablanca,Maroc,33.58694440000001,-7.611111100000016,
F. B. CONSEILS ET FINANCES,Conseils financiers,Professional Services,Société à Responsabilité Limitée,Société à Responsabilité Limitée,En activité,100000.0,,,Imm vigie bd sidi mohamed ben abdellah bourgogne - Casablanca,Casablanca,Maroc,33.605027,-7.61988,
TRANS MOUNIR (TRANSMOUNIR),Entrepreneur de transports de marchandises,Transport,Société Anonyme,Société Anonyme,En activité,3000000.0,,,"6,rue abdeloihhab ez-zaqqaq, emile zola - Casablanca",Casablanca,Maroc,33.591657,-7.602544,
CONSTRULUX (STE),Entrepreneur de travaux divers,Construction,Société à Responsabilité Limitée,Société à Responsabilité Limitée,En activité,200000.0,,,Av hassan seghir n132 - Casablanca,Casablanca,Maroc,33.591468,-7.611343,
MAROCAINES (STE DE NAVIGATION),"Armement, toutes operations se rattachant a l'exploitation des batiments de mer",Information Technology,Société Anonyme,Société Anonyme,En activité,4000000.0,,,185 avenue d'amade - Casablanca,Casablanca,Maroc,33.58565,-7.62233,
MAROCAINE D'INVESTISSEMENT ET DE GESTION (STE) (SMIG),Toutes entreprises industrielles agricoles ou commerciales,Agriculture,Société Anonyme,Société Anonyme,En activité,100000.0,,,25 avenue moinier - Casablanca,Casablanca,Maroc,33.595016,-7.61879,
KNOPFUN (STE),Fabricant de mercerie marchand importateur,Other,Société à Responsabilité Limitée,Société à Responsabilité Limitée,En activité,500000.0,,,Km 9 route d'el jadida -zi- - Casablanca,Casablanca,Maroc,33.532301,-7.6734,
BLANCNET (STE) (BLANCNET),Toutes operations de blanchissage bonneterie commerce de tous articles bonneterie articles de paris etc...,Commerce,Société à Responsabilité Limitée,Société à Responsabilité Limitée,En activité,5000.0,,,Immeuble romandie angle bd barthon et doumer - Casablanca,Casablanca,Maroc,33.568625,-7.627667,
RAMANE DIFFUSION (STE),"Importation-exportation, achat, vente, realisation, representation, commercialisation et distribution",Commerce,Société à Responsabilité Limitée,Société à Responsabilité Limitée,En activité,100000.0,,,Espace porte d'anfa rue bab el mansour r.30 - Casablanca,Casablanca,Maroc,33.58904,-7.64492,
WICAL CAR (WC),Location de voitures sans chauffeur.,Information Technology,Société à Responsabilité Limitée à Associé Unique,Société à Responsabilité Limitée à Associé Unique,En activité,300000.0,,,"99, rue ibn batouta , av lalla yacout, rdc - Casablanca",Casablanca,Maroc,33.588935,-7.61403,
ANGA KARTING,"Marchand d'articles de sports, restaurateur, tenant salon de jeux ou autres divertissements",Other,Société à Responsabilité Limitée,Société à Responsabilité Limitée,En activité,100000.0,,,Rue riad ex kleber n21 - Casablanca,Casablanca,Maroc,33.58521,-7.61868,
A G'ROCH NEGOCES INDUSTRIES SERVICES,Concessionnaire de services telephoniques,Professional Services,Société à Responsabilité Limitée,Société à Responsabilité Limitée,En activité,10000.0,,,Angle rue abou hassan saghir et darkotni rce beida - Casablanca,Casablanca,Maroc,33.579265,-7.653395,
MAROCAINE DE CARRIERES ET D'ENTREPRISES (STE) (MACAR),Industrie commerce tous materiaux ou materiels employes dans les travaux publics ou particuliers exploitation de mines et carrieres,Construction,Société Anonyme,Société Anonyme,En activité,2400000.0,,,81 rue colbert - Casablanca,Casablanca,Maroc,33.59355,-7.61359,
LITTORAL GLACES,Production et distribution de creme glaces,Commerce,Société à Responsabilité Limitée,Société à Responsabilité Limitée,En activité,100000.0,,,Haj fateh lot n6 - Casablanca,Casablanca,Maroc,33.533333,-7.583333,
COMPUTERS 3000 (STE),"Marchand effectuant import export (materiel electrique), marchand en gros des machines de bureau (materiel informatique)",Information Technology,Société à Responsabilité Limitée,Société à Responsabilité Limitée,En activité,1000000.0,,,N7 rue georges sand residence ar-rayhane ii rdc - Casablanca,Casablanca,Maroc,33.57608,-7.63878,
N.B.N.,Promoteur a la construction immobiliere,Construction,Société à Responsabilité Limitée,Société à Responsabilité Limitée,En activité,100000.0,,,Rue jules verne commune my youssef - Casablanca,Casablanca,Maroc,33.603921,-7.634862,
INTERNATIONAL RACING CLUB,Marchand effectuant import-export,Other,Société Anonyme,Société Anonyme,En activité,100000.0,,,Rue coriandre n6 ex rue mont souris - Casablanca,Casablanca,Maroc,33.588162,-7.653536,
AFRICAINE DE DEVELOPPEMENT ECONOMIQUE (L') (ADEVECO),Consignation commerce de toutes marchandises matieres premieres denrees et produits manufactures creation exploitation d'agences etc...,Commerce,Société Anonyme,Société Anonyme,En activité,500.0,,,38 rue gallieni - Casablanca,Casablanca,Maroc,33.580825,-7.623784,
CHERIF MESSAOUDI POUR L'AUTOMOBILE (C M P A),"Marchand pieces detachees pour autos, marchand importateur en demi-gros",Other,Société à Responsabilité Limitée,Société à Responsabilité Limitée,En activité,100000.0,,,Rte mediouna hay ifriquia n943-945 - Casablanca,Casablanca,Maroc,33.564944,-7.595563,
MAILLE SUISSE,Fabricant de vetements confectionnes vendant en gros,Other,Société à Responsabilité Limitée à Associé Unique,Société à Responsabilité Limitée à Associé Unique,En activité,100000.0,,,Route des ouled ziane n150 - Casablanca,Casablanca,Maroc,33.586211,-7.631882,
MAROCAINE D'ESTHETIQUE DE LA COIFFURE ET PARFUMERIE (COOPERATIVE),Marchand effectuant import-export,Other,Société à Responsabilité Limitée,Société à Responsabilité Limitée,En activité,10000.0,,,Rue ferhaya hachad n49 - Casablanca,Casablanca,Maroc,33.591247,-7.614818,
JABRI (STE EL),Marchand effectuant import-export,Other,Société à Responsabilité Limitée,Société à Responsabilité Limitée,En activité,50000.0,,,Bd yacoub el mansour n229bis appt 2 - Casablanca,Casablanca,Maroc,33.570894,-7.649904,
INDUSTRIELLE ET COMMERCIALES D'APPAREILS MENAGERS (STE) (ICAM),Vente tous appareils menagers et de chauffage tous articles metallurgiques et des fonderies,Commerce,Société Anonyme,Société Anonyme,En activité,108000.0,,,2 bd d'oujda angle bd ibn tachfine n20 - Casablanca,Casablanca,Maroc,33.58528,-7.575,
MUTUELLE GENERALE FRANCAISE ACCIDENTS,Mutuelle accidents,Other,Société Anonyme,Société Anonyme,En activité,1000000.0,,,2 place edmond doutte - Casablanca,Casablanca,Maroc,33.594712,-7.616882,
NABIL NEGOCE,Marchand effectuant importation et exportation,Other,Société à Responsabilité Limitée,Société à Responsabilité Limitée,En activité,100000.0,,,Rue 123 groupe j oulfa n95 - Casablanca,Casablanca,Maroc,33.5564236661,-7.67990817114,
OCAREB,"Restaurateur, traiteur, marchand effectuant import-export",Information Technology,Société à Responsabilité Limitée,Société à Responsabilité Limitée,En activité,100000.0,,,Twin center centre commercial 2eme etage n294-295 - Casablanca,Casablanca,Maroc,33.587398,-7.641117,
PROTECHNIC,Entrepreneur de travaux divers,Construction,Société à Responsabilité Limitée,Société à Responsabilité Limitée,En activité,200000.0,,,Rue la resistance n248 - Casablanca,Casablanca,Maroc,33.58385,-7.611155,
ARRAHILA DE COMMERCE GENERAL (STE),Importation et exportation,Other,Société à Responsabilité Limitée,Société à Responsabilité Limitée,En activité,1000000.0,,,332 bd brahim roudani - Casablanca,Casablanca,Maroc,33.58224,-7.633005,
OREXPO (STE) (OREXPO),Loueur d'etablissement commercial,Other,Société à Responsabilité Limitée,Société à Responsabilité Limitée,En activité,500000.0,,,48 immeuble 31 hay el qods - Casablanca,Casablanca,Maroc,33.6154283126,-7.49227246256,
AUTO SPORT,"Achat, vente, commerce en general de pieces de tous accessoires d'essences, huiles et tout ce qui se rattache a l'industrie automobile...",Commerce,Société Anonyme,Société Anonyme,En activité,500000.0,,,7 rue maarakat ait abdellah anfa - Anfa (AR),Casablanca,Maroc,33.59003,-7.606375,
STE IMMOBILIERE DE LA RUE DE DUNKERQUE (IMRUDU),Construction d'un terran et toutes operations s'y rapportant l'amenagement d'un terrain,Construction,Société Anonyme,Société Anonyme,En activité,40000.0,,,27 bd moulay youssef - Casablanca,Casablanca,Maroc,33.59529,-7.63021,
RAYOTEX,Marchand effectuant import-export,Other,Société à Responsabilité Limitée,Société à Responsabilité Limitée,En activité,5000000.0,,,Lissasfa km 8 toute d'el jadida chemin 1077 - Casablanca,Casablanca,Maroc,33.52874,-7.67861,
PARINDUS (STE) (PARINDUS),Industrie commerce import export de tous produits,Commerce,Société Anonyme,Société Anonyme,En activité,40000.0,,,27 avenue colombat - Casablanca,Casablanca,Maroc,33.55752,-7.63456,
INTERNATIONALE MAROCAINE FINANCIERE (STE),Etude mise en valeur et realisation de toutes entreprises ainsi que de tous placements,Other,Société Anonyme,Société Anonyme,En activité,1000.0,,,111 avenue du general drude - Casablanca,Casablanca,Maroc,33.593265,-7.61261,
PARAMEDICO,Importation et commercialisation des produits paramedicales,Information Technology,Société à Responsabilité Limitée,Société à Responsabilité Limitée,Dissolution,100000.0,,,55 rue al khouzam beausejour - Casablanca,Casablanca,Maroc,33.58694440000001,-7.611111100000016,
LA CAPSULE BUREAUTIQUE,Md papetier en detail,Other,Société à Responsabilité Limitée,Société à Responsabilité Limitée,En activité,40000.0,,,Hassania i n14 extention - Mohammedia,Mohammedia,Maroc,33.679448,-7.39323,
SFA GUEZ,Marchand effectuant import-export,Other,Société à Responsabilité Limitée,Société à Responsabilité Limitée,Radiation,100000.0,,,25 rue el farissia 3eme etage oukacha - Casablanca,Casablanca,Maroc,33.58694440000001,-7.611111100000016,
STE SOUTH DEVELOPMENT,"Ingenierie financiere, promotion immobiliere.",Real Estate,Société Anonyme,Société Anonyme,En activité,1000000.0,,,11 rue ibnou tofail. - Casablanca,Casablanca,Maroc,33.583181,-7.625429,
ESPAGNOLE FRANCO-MAROCAINE (STE COMMERCIALE) (COMESFRAM),Commerce en general import-export de tous produits et marchandises,Commerce,Société à Responsabilité Limitée,Société à Responsabilité Limitée,En activité,6000.0,,,292 bd de la gare - Casablanca,Casablanca,Maroc,33.61094,-7.52826,
RESTAURANT GALAXY,"Restaurateur a la carte, marchand effectuant import-export",Other,Société à Responsabilité Limitée,Société à Responsabilité Limitée,En activité,100000.0,,,54 bd la grande ceinture hay mohammadi - Casablanca,Casablanca,Maroc,33.56707,-7.58356,
ATELIER DE FABRICATION DE MOULES (STE) (SAFAMOUL),Exploitant ets pour la preparation de matieres plastiques (fabricannt de moules),Information Technology,Société à Responsabilité Limitée,Société à Responsabilité Limitée,En activité,100000.0,,,Hay sadri b5 n33 rue 54 - Casablanca,Casablanca,Maroc,33.5691451409,-7.5534799094,
LAAWINATE,Import export commerce et industrie,Commerce,Société à Responsabilité Limitée,Société à Responsabilité Limitée,En activité,100000.0,,,8 bd rue de khouribga place de la victoire - Casablanca,Casablanca,Maroc,33.589372,-7.607711,
INSTITUT FRANCAIS DES TECHNOLOGIES TERTIAIRES (IFTT),Centre de formation + import export + tenant bureau d'etudes,Other,Société Anonyme,Société Anonyme,Radiation,1000000.0,,,63 bd my youssef 1er etage - Casablanca,Casablanca,Maroc,33.58694440000001,-7.611111100000016,
MARFRAN COMPANY LIMITED,Fabrication transformation achat et vente de tous articles,Commerce,Société à Responsabilité Limitée,Société à Responsabilité Limitée,En activité,20000.0,,,17 rue pelle - Casablanca,Casablanca,Maroc,33.590841,-7.610914,
SERVICES THERM,Entrepreneur d'installations electriques,Other,Société à Responsabilité Limitée à Associé Unique,Société à Responsabilité Limitée à Associé Unique,En activité,100000.0,,,78 bd de la resistance 2eme etage n 15 - Casablanca,Casablanca,Maroc,33.58911,-7.603885,
M2M SYSTEMES BANCAIRES,- commerce et installation d'équipements informatiques et monétiques,Commerce,Société Anonyme,Société Anonyme,Dissolution,16150000.0,,,20 rue moussa bnou noussair - Casablanca,Casablanca,Maroc,33.58694440000001,-7.611111100000016,
TRITRON INTERNATIONAL,Import-export commercialisation de tous produits exploitation tout commerce la participation etc,Commerce,Société à Responsabilité Limitée,Société à Responsabilité Limitée,En activité,150000.0,,,Rue 1 n55 bd de bourgogne - Casablanca,Casablanca,Maroc,33.594146,-7.646586,
